iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e2.ITEMS,"The data contains a description of the goods, services or works being procured.",4,response,Yes,2,1.0,2.5,2.5,A.PROCUREMENT.OC.e.e2,0.0,51569,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e2.ITEMS,"1,2;Please, briefly explain your answer.",4,supporting,"A precise description of the goods to be acquired, services or works are available.",,,,,A.PROCUREMENT.OC.e.e2,2.0,51569,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e2.STANDARDS,The data is published according to one or more relevant data standards.,4,response,No,0,0.0,2.5,0.0,A.PROCUREMENT.OC.e.e2,0.0,51570,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e2.DOCUMENTS,"The data contains links to accessible tender, award, or contract documentation",4,response,Yes,2,1.0,2.5,2.5,A.PROCUREMENT.OC.e.e2,0.0,51571,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3,"Data openness, timing, and structure:",3,response,,,,60.0,35.3,A.PROCUREMENT.OC.e,0.0,51572,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.FREE,Dataset is available free of charge.,4,response,Yes,2,1.0,10.6,10.6,A.PROCUREMENT.OC.e.e3,0.0,51573,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.LICENSE,Data is openly licensed.,4,response,Yes,2,1.0,10.6,10.6,A.PROCUREMENT.OC.e.e3,0.0,51574,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.LICENSE,"1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",4,supporting,"The license is not explicit but such data, if made public, is free to be reused.",,,,,A.PROCUREMENT.OC.e.e3,2.1,51574,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,Yes,2,1.0,0.0,0.0,A.PROCUREMENT.OC.e.e3,0.0,51575,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.LANG,"1,2;Please briefly describe the language coverage available.",4,supporting,"French is the official language of Togo and all data, law and regulations are published in french according to article 3 of the constitution (1)

Sources: 

(1) http://extwprlegs1.fao.org/docs/pdf/tog128398.pdf",,,,,A.PROCUREMENT.OC.e.e3,2.0,51575,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.TOOLS,There are accessible and open official tools available to help users explore data.,4,response,No,0,0.0,3.5000000000000004,0.0,A.PROCUREMENT.OC.e.e3,0.0,51576,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.TIMELY,Data is timely and updated.,4,response,Yes,2,1.0,10.6,10.6,A.PROCUREMENT.OC.e.e3,0.0,51577,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.TIMELY,"1,2;When was the most recent update to this dataset?",4,supporting,The data was recently updated in June 2021.,,,,,A.PROCUREMENT.OC.e.e3,2.0,51577,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,Yes,2,1.0,3.5000000000000004,3.5000000000000004,A.PROCUREMENT.OC.e.e3,0.0,51578,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.HISTORICAL,"1,2;For what time period(s) (e.g., start and end dates) is data available? ",4,supporting,Data is available from 2019.,,,,,A.PROCUREMENT.OC.e.e3,2.1,51578,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.MACHINE_READABLE,Data is provided in machine-readable format(s),4,response,No,0,0.0,10.6,0.0,A.PROCUREMENT.OC.e.e3,0.0,51579,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.e3.BULK,The machine-readable dataset is available as a whole,4,response,No,0,0.0,10.6,0.0,A.PROCUREMENT.OC.e.e3,0.0,51580,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.eb,Negative scoring:,3,response,,,,-20.0,0.0,A.PROCUREMENT.OC.e,0.0,51581,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.eb.MISSINGDATA,This information is missing required data.,4,response,There is no evidence of data gaps.,0,0.0,-10.0,-0.0,A.PROCUREMENT.OC.e.eb,0.0,51582,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0.0,-10.0,-0.0,A.PROCUREMENT.OC.e.eb,0.0,51583,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.c,Extent,2,response,,,,1.0,1.0,A.PROCUREMENT.OC,0.0,51584,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.c.EXTENT,How comprehensive is the data assessed for this question?,4,response,"The data assessed covers, or is representative of the data available for, almost all public procurement.",3,1.0,,,A.PROCUREMENT.OC.c,0.0,51585,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,PROCUREMENT,A.PROCUREMENT.OC,Availability (PP): Public procurement data,Primary,A.PROCUREMENT.OC.c.EXTENT,"1,2,3;Please briefly describe any notable gaps in coverage.",4,supporting,"Data of all contracts awarded and public procurement are available in an annual report available on the website of the National Directorate of Public Procurement Control (1).

Sources: 
(1) http://dncmp-togo.com/index.php/statistiques/statistiques-annuelles",,,,,A.PROCUREMENT.OC.c,2.1,51585,0.057,0.02394,0.825,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS,To what extent is there evidence of government procurement data being analyzed to improve procurement practice?,1,response,,,,,0.0,U.PROCUREMENT.ANALYTICS,0.0,51586,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS,To what extent is there evidence of government procurement data being analyzed to improve procurement practice?,1,justification,"(1) The website of the National Directorate of Public Procurement Control (DNCMP), https://dncmp-togo.com/",,,,,U.PROCUREMENT.ANALYTICS,1.0,51586,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS,1,1,example,[The website of the National Directorate of Public Procurement Control (DNCMP)](https://dncmp-togo.com/),,,,,U.PROCUREMENT.ANALYTICS,3.0,51586,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.a,Existence,2,response,,,,1.0,0.0,U.PROCUREMENT.ANALYTICS,0.0,51587,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.a.EXISTS,To what extent is there evidence of this kind of data use?,4,response,There is no evidence of this use.,0,0.0,,,U.PROCUREMENT.ANALYTICS.a,0.0,51588,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e,Elements,2,response,,,,100.0,20.0,U.PROCUREMENT.ANALYTICS,0.0,51589,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1,Kinds of use:,3,response,,,,40.0,10.0,U.PROCUREMENT.ANALYTICS.e,0.0,51590,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.DASHBOARD,There is evidence of government procurement data being presented through data-driven dashboards. ,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e1,0.0,51591,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.REDFLAG,There is evidence of government procurement data being used for red flag analysis.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e1,0.0,51592,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.DIVERSITY,There is evidence that government procurement data is being analyzed to improve access to procurement opportunities for marginalized groups.,4,response,Yes,2,1.0,10.0,10.0,U.PROCUREMENT.ANALYTICS.e.e1,0.0,51593,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.DIVERSITY,"1,2;Please briefly list any marginalized groups addressed (e.g., women; Indigenous-owned businesses, etc.) ",4,supporting,"These are women and young entrepreneurs (1) 

Sources
(1) https://www.republiquetogolaise.com/gouvernance-economique/1501-3959-25-de-la-commande-publique-aux-jeunes-et-femmes-des-resultats-et-encore-des-efforts-a-fournir",,,,,U.PROCUREMENT.ANALYTICS.e.e1,2.0,51593,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.DIVERSITY,"1,2;If available, please provide a URL to a page, tool, or report providing details.",4,supporting,http://pjfe.dncmp-togo.com/index.php/statistiques,,,,,U.PROCUREMENT.ANALYTICS.e.e1,2.1,51593,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.SUSTAIN,There is evidence of government procurement data being analysed to support sustainable / environmental procurement.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e1,0.0,51594,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2,User groups:,3,response,,,,30.0,0.0,U.PROCUREMENT.ANALYTICS.e,0.0,51595,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2.GOV,There are examples of government using data in these ways.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e2,0.0,51596,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2.CSO,There are examples of civil society using data in these ways.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e2,0.0,51597,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2.2,There is evidence of private sector using data in this way,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e2,0.0,51598,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3,Specific features:,3,response,,,,30.0,10.0,U.PROCUREMENT.ANALYTICS.e,0.0,51599,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3.PROCUREMENT,At least one of the examples cited appears to make use of open procurement data.,4,response,Yes,2,1.0,10.0,10.0,U.PROCUREMENT.ANALYTICS.e.e3,0.0,51600,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3.PROCUREMENT,"1,2;Please, briefly explain your answer.",4,supporting,Companies regularly consult the data to keep up to date with allocation practices and update.,,,,,U.PROCUREMENT.ANALYTICS.e.e3,2.0,51600,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3.BO,At least one of the examples identified makes use of open beneficial ownership data.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e3,0.0,51601,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3.AI,At least one of the examples identified describes using artificial Intelligence or machine learning to process data,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e3,0.0,51602,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.c,Extent,2,response,,,,1.0,0.85,U.PROCUREMENT.ANALYTICS,0.0,51603,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.c.EXTENT,There is evidence that these uses have had or are having meaningful positive impacts.,4,response,Partially,1,0.5,,,U.PROCUREMENT.ANALYTICS.c,0.0,51604,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.c.EXTENT,"1,2;Please briefly explain and provide URLs to relevant evidence.",4,supporting,"These data help the government in its public policies towards certain layers of the population, notably young people and women. These data help determine the share of public procurement awarded to young and female entrepreneurs as part of the socio-economic inclusion policy of the government that wants to support the engagement of a social layer that increasingly opts for private initiative (1). 

Sources: 

(1) https://www.republiquetogolaise.com/gouvernance-economique/1501-3959-25-de-la-commande-publique-aux-jeunes-et-femmes-des-resultats-et-encore-des-efforts-a-fournir",,,,,U.PROCUREMENT.ANALYTICS.c,2.1,51604,0.22,0.0088,0.175,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI,To what extent is emissions information available as open data?,1,response,,,,,0.0,A.CLIMATE.EMI,0.0,51605,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI,To what extent is emissions information available as open data?,1,justification,"The first updated biennial report (PRBE) of Togo in accordance with UNFCCC guidelines is the only available comprehensive report (1). There is no other report for onsite consultation. We contacted the ministry in the course of this report. 

Sources 

(1)https://unfccc.int/sites/default/files/resource/Togo-BUR1.pdf",,,,,A.CLIMATE.EMI,1.0,51605,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI,1,1,example,[The first updated biennial report (PRBE) of Togo in accordance with UNFCCC guidelines](https://unfccc.int/sites/default/files/resource/Togo-BUR1.pdf),,,,,A.CLIMATE.EMI,3.0,51605,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.a,Existence,2,response,,,,1.0,0.0,A.CLIMATE.EMI,0.0,51606,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.a.ONLINE,Is this data available online in any form?,4,response,Data is not available online.,0,0.0,,,A.CLIMATE.EMI.a,0.0,51607,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.a.ONLINE,"0;Are there other offline ways to access this data in the country? (e.g., attending an office to inspect it).",4,supporting,"No. We contacted the ministry in charge, but no data is available for onsite consultation. Togo's first Biennial Update Report (1) is the only available report published in accordance with the UNFCCC guidelines on biennial update reports from non-target countries. However, the report is outdated and can't be use in the course of this survey. 

Sources:

(1) https://unfccc.int/sites/default/files/resource/Togo-BUR1.pdf",,,,,A.CLIMATE.EMI.a,2.0,51607,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e,Elements,2,response,,,,100.0,11.379999999999999,A.CLIMATE.EMI,0.0,51608,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1,Data fields and quality:,3,response,,,,35.0,,A.CLIMATE.EMI.e,0.0,51609,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.NATDETAIL,Nationally published data includes detailed information on greenhouse gas emissions and targets reported to the UNFCCC.,4,response,Yes,2,1.0,8.75,8.75,A.CLIMATE.EMI.e.e1,0.0,51610,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.NATDETAIL,"1,2;Please briefly explain, and provide URLs.",4,supporting,"Togo's biennial update report covers the sectors of energy, industrial processes and product use , agriculture, forestry and other land uses and waste; information on mitigation measures and their effects; the national system of measurement, notification and verification  as well as information on the technical, capacity building and financial requirements and received. It should be noted
that the greenhouse gas inventory carried out is accompanied by a national inventory report
who presented the shows nationally. The report is available 

https://unfccc.int/sites/default/files/resource/Togo-BUR1.pdf",,,,,A.CLIMATE.EMI.e.e1,2.0,51610,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.SOURCES,Data contains detailed information on sources of greenhouse gas emissions.,4,response,Yes,2,1.0,8.75,8.75,A.CLIMATE.EMI.e.e1,0.0,51611,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.SOURCES,"1,2;Please briefly explain, and provide URLs.",4,supporting,"Togo's biennial update report covers the sectors of energy, industrial processes and product use , agriculture, forestry and other land uses and waste; information on mitigation measures and their effects; the national system of measurement, notification and verification  as well as information on the technical, capacity building and financial requirements and received. 
https://unfccc.int/sites/default/files/resource/Togo-BUR1.pdf",,,,,A.CLIMATE.EMI.e.e1,2.0,51611,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.LANDUSE,"Emissions data includes, or site where emissions data is made available links to, details of land use effects on emissions.",4,response,Yes,2,1.0,8.75,8.75,A.CLIMATE.EMI.e.e1,0.0,51612,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.LANDUSE,"1,2;Please briefly explain, and provide URLs.",4,supporting,"Togo's biennial update report covers the sectors of energy, industrial processes and product use , agriculture, forestry and other land uses and waste; information on mitigation measures and their effects; the national system of measurement, notification and verification  as well as information on the technical, capacity building and financial requirements and received.

https://unfccc.int/sites/default/files/resource/Togo-BUR1.pdf",,,,,A.CLIMATE.EMI.e.e1,2.0,51612,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.EID,"The dataset contains unique identifiers for greenhouse gas emissions that allow easy assessment across inventories, reduction commitments, and sources.",4,response,No,,,8.75,,A.CLIMATE.EMI.e.e1,0.0,51613,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3,"Data openness, timing, and structure:",3,response,,,,65.0,11.379999999999999,A.CLIMATE.EMI.e,0.0,51614,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.FREE,Dataset is available free of charge.,4,response,Yes,2,1.0,11.379999999999999,11.379999999999999,A.CLIMATE.EMI.e.e3,0.0,51615,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.LICENSE,Data is openly licensed.,4,response,No,0,0.0,11.379999999999999,0.0,A.CLIMATE.EMI.e.e3,0.0,51616,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.LICENSE,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.",4,supporting,There is no explicitly stated license,,,,,A.CLIMATE.EMI.e.e3,2.0,51616,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,Yes,2,1.0,0.0,0.0,A.CLIMATE.EMI.e.e3,0.0,51617,0.057,0.02394,0.3334,Local Development Research Institute (LDRI),Western Africa,Africa
